id,ADI,CV2,Category
HOUSEHOLD_1_319_CA_1_validation,1.27,0.31,Smooth (Đều đặn)
HOUSEHOLD_1_319_CA_2_validation,1.35,0.36,Intermittent (Ngắt quãng)
HOUSEHOLD_1_319_CA_3_validation,1.08,0.23,Smooth (Đều đặn)
HOUSEHOLD_1_319_CA_4_validation,1.82,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_319_TX_1_validation,1.12,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_319_TX_2_validation,1.12,0.34,Smooth (Đều đặn)
HOUSEHOLD_1_319_TX_3_validation,1.23,0.31,Smooth (Đều đặn)
HOUSEHOLD_1_319_WI_1_validation,1.24,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_319_WI_2_validation,1.16,0.28,Smooth (Đều đặn)
HOUSEHOLD_1_319_WI_3_validation,1.27,0.36,Smooth (Đều đặn)
HOUSEHOLD_1_320_CA_1_validation,2.6,0.2,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_CA_2_validation,4.66,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_CA_3_validation,1.96,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_CA_4_validation,4.59,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_TX_1_validation,2.9,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_TX_2_validation,2.9,0.2,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_TX_3_validation,3.18,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_WI_1_validation,2.4,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_WI_2_validation,3.86,0.18,Intermittent (Ngắt quãng)
HOUSEHOLD_1_320_WI_3_validation,4.83,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_CA_1_validation,1.42,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_CA_2_validation,1.81,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_CA_3_validation,1.46,0.3,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_CA_4_validation,2.36,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_TX_1_validation,1.44,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_TX_2_validation,1.5,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_TX_3_validation,1.49,0.31,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_WI_1_validation,1.68,0.4,Intermittent (Ngắt quãng)
HOUSEHOLD_1_321_WI_2_validation,1.26,0.37,Smooth (Đều đặn)
HOUSEHOLD_1_321_WI_3_validation,1.41,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_CA_1_validation,1.52,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_CA_2_validation,1.33,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_CA_3_validation,2.11,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_CA_4_validation,1.86,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_TX_1_validation,1.83,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_TX_2_validation,1.53,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_TX_3_validation,1.85,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_WI_1_validation,1.58,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_WI_2_validation,1.7,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_322_WI_3_validation,2.01,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_CA_1_validation,12.94,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_CA_2_validation,6.22,0.18,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_CA_3_validation,6.46,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_CA_4_validation,11.98,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_TX_1_validation,2.58,0.5,Lumpy (Cục bộ)
HOUSEHOLD_1_323_TX_2_validation,2.25,0.68,Lumpy (Cục bộ)
HOUSEHOLD_1_323_TX_3_validation,3.08,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_WI_1_validation,7.23,0.3,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_WI_2_validation,8.78,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_323_WI_3_validation,12.35,0.3,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_CA_1_validation,2.1,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_CA_2_validation,1.79,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_CA_3_validation,1.25,0.28,Smooth (Đều đặn)
HOUSEHOLD_1_324_CA_4_validation,2.85,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_TX_1_validation,1.66,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_TX_2_validation,1.28,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_324_TX_3_validation,1.71,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_WI_1_validation,3.31,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_WI_2_validation,1.95,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_324_WI_3_validation,1.9,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_CA_1_validation,1.98,0.28,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_CA_2_validation,2.0,0.43,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_CA_3_validation,1.61,0.41,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_CA_4_validation,4.13,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_TX_1_validation,3.3,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_TX_2_validation,3.13,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_TX_3_validation,2.82,0.28,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_WI_1_validation,2.8,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_WI_2_validation,2.17,0.28,Intermittent (Ngắt quãng)
HOUSEHOLD_1_325_WI_3_validation,3.76,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_CA_1_validation,4.21,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_CA_2_validation,3.75,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_CA_3_validation,2.39,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_CA_4_validation,6.43,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_TX_1_validation,2.98,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_TX_2_validation,2.69,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_TX_3_validation,3.61,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_WI_1_validation,3.02,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_WI_2_validation,3.34,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_326_WI_3_validation,2.89,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_327_CA_1_validation,1.36,0.5,Lumpy (Cục bộ)
HOUSEHOLD_1_327_CA_2_validation,1.19,0.57,Erratic (Thất thường)
HOUSEHOLD_1_327_CA_3_validation,1.35,inf,Lumpy (Cục bộ)
HOUSEHOLD_1_327_CA_4_validation,1.79,0.45,Intermittent (Ngắt quãng)
HOUSEHOLD_1_327_TX_1_validation,1.18,inf,Erratic (Thất thường)
HOUSEHOLD_1_327_TX_2_validation,1.19,inf,Erratic (Thất thường)
HOUSEHOLD_1_327_TX_3_validation,1.11,0.56,Erratic (Thất thường)
HOUSEHOLD_1_327_WI_1_validation,1.22,0.49,Erratic (Thất thường)
HOUSEHOLD_1_327_WI_2_validation,1.25,inf,Erratic (Thất thường)
HOUSEHOLD_1_327_WI_3_validation,1.15,0.48,Smooth (Đều đặn)
HOUSEHOLD_1_328_CA_1_validation,1.33,0.37,Intermittent (Ngắt quãng)
HOUSEHOLD_1_328_CA_2_validation,1.18,0.35,Smooth (Đều đặn)
HOUSEHOLD_1_328_CA_3_validation,1.11,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_328_CA_4_validation,1.82,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_328_TX_1_validation,1.15,0.28,Smooth (Đều đặn)
HOUSEHOLD_1_328_TX_2_validation,1.43,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_328_TX_3_validation,1.17,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_328_WI_1_validation,1.72,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_328_WI_2_validation,1.2,0.31,Smooth (Đều đặn)
HOUSEHOLD_1_328_WI_3_validation,1.33,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_CA_1_validation,2.12,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_CA_2_validation,1.59,0.36,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_CA_3_validation,2.7,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_CA_4_validation,2.23,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_TX_1_validation,1.9,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_TX_2_validation,2.16,0.36,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_TX_3_validation,1.92,0.37,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_WI_1_validation,2.69,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_WI_2_validation,4.09,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_329_WI_3_validation,2.59,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_CA_1_validation,1.68,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_CA_2_validation,1.64,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_CA_3_validation,1.32,0.34,Smooth (Đều đặn)
HOUSEHOLD_1_330_CA_4_validation,2.42,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_TX_1_validation,1.96,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_TX_2_validation,1.79,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_TX_3_validation,1.89,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_WI_1_validation,1.82,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_WI_2_validation,2.07,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_330_WI_3_validation,3.42,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_CA_1_validation,2.71,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_CA_2_validation,2.93,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_CA_3_validation,1.8,0.43,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_CA_4_validation,5.79,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_TX_1_validation,1.64,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_TX_2_validation,1.57,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_TX_3_validation,1.53,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_WI_1_validation,3.02,0.28,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_WI_2_validation,1.87,0.44,Intermittent (Ngắt quãng)
HOUSEHOLD_1_331_WI_3_validation,2.33,0.42,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_CA_1_validation,3.29,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_CA_2_validation,5.39,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_CA_3_validation,6.68,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_CA_4_validation,4.58,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_TX_1_validation,5.33,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_TX_2_validation,3.05,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_TX_3_validation,3.7,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_WI_1_validation,4.67,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_WI_2_validation,4.84,0.05,Intermittent (Ngắt quãng)
HOUSEHOLD_1_332_WI_3_validation,17.0,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_CA_1_validation,1.95,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_CA_2_validation,5.37,0.31,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_CA_3_validation,4.62,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_CA_4_validation,3.59,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_TX_1_validation,1.68,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_TX_2_validation,1.61,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_TX_3_validation,4.01,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_WI_1_validation,3.49,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_WI_2_validation,7.53,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_333_WI_3_validation,4.75,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_334_CA_1_validation,1.04,0.39,Smooth (Đều đặn)
HOUSEHOLD_1_334_CA_2_validation,1.05,0.48,Smooth (Đều đặn)
HOUSEHOLD_1_334_CA_3_validation,1.03,inf,Erratic (Thất thường)
HOUSEHOLD_1_334_CA_4_validation,1.22,0.34,Smooth (Đều đặn)
HOUSEHOLD_1_334_TX_1_validation,1.06,inf,Erratic (Thất thường)
HOUSEHOLD_1_334_TX_2_validation,1.06,inf,Erratic (Thất thường)
HOUSEHOLD_1_334_TX_3_validation,1.03,inf,Erratic (Thất thường)
HOUSEHOLD_1_334_WI_1_validation,1.07,0.5,Erratic (Thất thường)
HOUSEHOLD_1_334_WI_2_validation,1.04,inf,Erratic (Thất thường)
HOUSEHOLD_1_334_WI_3_validation,1.04,0.33,Smooth (Đều đặn)
HOUSEHOLD_1_335_CA_1_validation,6.92,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_CA_2_validation,3.43,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_CA_3_validation,2.15,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_CA_4_validation,3.29,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_TX_1_validation,4.63,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_TX_2_validation,3.81,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_TX_3_validation,5.68,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_WI_1_validation,5.67,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_WI_2_validation,6.69,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_335_WI_3_validation,7.31,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_CA_1_validation,1.9,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_CA_2_validation,1.88,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_CA_3_validation,145.4,0.48,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_CA_4_validation,4.2,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_TX_1_validation,1.64,0.32,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_TX_2_validation,1.59,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_TX_3_validation,1.68,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_WI_1_validation,3.09,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_WI_2_validation,1.59,0.37,Intermittent (Ngắt quãng)
HOUSEHOLD_1_336_WI_3_validation,2.26,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_CA_1_validation,2.43,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_CA_2_validation,5.24,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_CA_3_validation,4.37,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_CA_4_validation,4.35,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_TX_1_validation,6.35,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_TX_2_validation,4.69,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_TX_3_validation,4.73,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_WI_1_validation,3.83,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_WI_2_validation,5.61,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_337_WI_3_validation,8.83,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_338_CA_1_validation,1.16,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_338_CA_2_validation,1.25,0.31,Smooth (Đều đặn)
HOUSEHOLD_1_338_CA_3_validation,1.16,0.23,Smooth (Đều đặn)
HOUSEHOLD_1_338_CA_4_validation,1.56,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_338_TX_1_validation,1.26,0.31,Smooth (Đều đặn)
HOUSEHOLD_1_338_TX_2_validation,1.26,0.33,Smooth (Đều đặn)
HOUSEHOLD_1_338_TX_3_validation,1.2,0.3,Smooth (Đều đặn)
HOUSEHOLD_1_338_WI_1_validation,1.79,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_338_WI_2_validation,1.48,0.36,Intermittent (Ngắt quãng)
HOUSEHOLD_1_338_WI_3_validation,1.74,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_339_CA_1_validation,1.1,0.41,Smooth (Đều đặn)
HOUSEHOLD_1_339_CA_2_validation,1.08,0.48,Smooth (Đều đặn)
HOUSEHOLD_1_339_CA_3_validation,1.07,inf,Erratic (Thất thường)
HOUSEHOLD_1_339_CA_4_validation,1.4,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_339_TX_1_validation,1.16,0.41,Smooth (Đều đặn)
HOUSEHOLD_1_339_TX_2_validation,1.07,0.46,Smooth (Đều đặn)
HOUSEHOLD_1_339_TX_3_validation,1.12,0.42,Smooth (Đều đặn)
HOUSEHOLD_1_339_WI_1_validation,1.18,0.52,Erratic (Thất thường)
HOUSEHOLD_1_339_WI_2_validation,1.15,inf,Erratic (Thất thường)
HOUSEHOLD_1_339_WI_3_validation,1.11,0.35,Smooth (Đều đặn)
HOUSEHOLD_1_340_CA_1_validation,4.21,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_CA_2_validation,4.02,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_CA_3_validation,4.59,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_CA_4_validation,4.59,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_TX_1_validation,8.39,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_TX_2_validation,5.76,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_TX_3_validation,9.65,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_WI_1_validation,3.47,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_WI_2_validation,7.72,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_340_WI_3_validation,8.64,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_CA_1_validation,4.15,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_CA_2_validation,5.19,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_CA_3_validation,3.62,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_CA_4_validation,7.33,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_TX_1_validation,1.97,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_TX_2_validation,2.0,0.44,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_TX_3_validation,2.07,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_WI_1_validation,3.36,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_WI_2_validation,3.1,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_341_WI_3_validation,2.89,0.28,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_CA_1_validation,1.52,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_CA_2_validation,1.4,0.34,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_CA_3_validation,1.24,0.3,Smooth (Đều đặn)
HOUSEHOLD_1_342_CA_4_validation,1.97,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_TX_1_validation,1.39,0.3,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_TX_2_validation,1.74,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_TX_3_validation,1.77,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_WI_1_validation,2.5,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_WI_2_validation,2.17,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_342_WI_3_validation,2.9,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_CA_1_validation,1.93,0.37,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_CA_2_validation,1.67,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_CA_3_validation,1.39,0.4,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_CA_4_validation,2.89,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_TX_1_validation,1.7,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_TX_2_validation,1.55,0.43,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_TX_3_validation,1.51,0.38,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_WI_1_validation,1.98,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_WI_2_validation,1.77,0.44,Intermittent (Ngắt quãng)
HOUSEHOLD_1_343_WI_3_validation,1.92,0.38,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_CA_1_validation,2.0,0.4,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_CA_2_validation,2.12,0.27,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_CA_3_validation,1.33,0.4,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_CA_4_validation,5.12,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_TX_1_validation,1.22,0.36,Smooth (Đều đặn)
HOUSEHOLD_1_344_TX_2_validation,1.18,0.4,Smooth (Đều đặn)
HOUSEHOLD_1_344_TX_3_validation,1.19,0.4,Smooth (Đều đặn)
HOUSEHOLD_1_344_WI_1_validation,8.44,0.0,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_WI_2_validation,1.85,0.4,Intermittent (Ngắt quãng)
HOUSEHOLD_1_344_WI_3_validation,1.71,0.46,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_CA_1_validation,1.4,0.37,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_CA_2_validation,1.52,0.49,Lumpy (Cục bộ)
HOUSEHOLD_1_345_CA_3_validation,1.59,0.44,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_CA_4_validation,1.69,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_TX_1_validation,4.28,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_TX_2_validation,3.0,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_TX_3_validation,3.62,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_WI_1_validation,1.47,0.38,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_WI_2_validation,2.85,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_345_WI_3_validation,2.78,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_CA_1_validation,1.89,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_CA_2_validation,1.91,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_CA_3_validation,1.86,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_CA_4_validation,3.1,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_TX_1_validation,3.56,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_TX_2_validation,2.54,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_TX_3_validation,3.71,0.19,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_WI_1_validation,1.86,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_WI_2_validation,2.42,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_346_WI_3_validation,3.27,0.21,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_CA_1_validation,1.58,0.31,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_CA_2_validation,1.24,0.32,Smooth (Đều đặn)
HOUSEHOLD_1_347_CA_3_validation,1.19,0.31,Smooth (Đều đặn)
HOUSEHOLD_1_347_CA_4_validation,1.74,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_TX_1_validation,1.84,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_TX_2_validation,1.72,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_TX_3_validation,1.93,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_WI_1_validation,1.55,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_WI_2_validation,1.71,0.23,Intermittent (Ngắt quãng)
HOUSEHOLD_1_347_WI_3_validation,1.98,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_348_CA_1_validation,1.34,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_348_CA_2_validation,1.19,0.42,Smooth (Đều đặn)
HOUSEHOLD_1_348_CA_3_validation,1.23,0.28,Smooth (Đều đặn)
HOUSEHOLD_1_348_CA_4_validation,2.03,0.25,Intermittent (Ngắt quãng)
HOUSEHOLD_1_348_TX_1_validation,1.33,0.33,Intermittent (Ngắt quãng)
HOUSEHOLD_1_348_TX_2_validation,1.32,0.34,Smooth (Đều đặn)
HOUSEHOLD_1_348_TX_3_validation,1.26,0.33,Smooth (Đều đặn)
HOUSEHOLD_1_348_WI_1_validation,1.51,0.36,Intermittent (Ngắt quãng)
HOUSEHOLD_1_348_WI_2_validation,2.51,0.35,Intermittent (Ngắt quãng)
HOUSEHOLD_1_348_WI_3_validation,2.59,0.36,Intermittent (Ngắt quãng)
HOUSEHOLD_1_349_CA_1_validation,1.2,0.39,Smooth (Đều đặn)
HOUSEHOLD_1_349_CA_2_validation,1.39,0.4,Intermittent (Ngắt quãng)
HOUSEHOLD_1_349_CA_3_validation,1.1,0.39,Smooth (Đều đặn)
HOUSEHOLD_1_349_CA_4_validation,3.05,0.22,Intermittent (Ngắt quãng)
HOUSEHOLD_1_349_TX_1_validation,1.6,0.24,Intermittent (Ngắt quãng)
HOUSEHOLD_1_349_TX_2_validation,1.65,0.26,Intermittent (Ngắt quãng)
HOUSEHOLD_1_349_TX_3_validation,1.37,0.39,Intermittent (Ngắt quãng)
HOUSEHOLD_1_349_WI_1_validation,1.58,0.24,Intermittent (Ngắt quãng)
